user_id,title,title_short,category,final_borda_rank,average_borda_score,total_borda_score,original_position,position_change,is_target,num_trials,original_ndcg_5
A1PGOZ432LWV2F,"Primary Mathematics Grade 3B, Textbook, Standards Edition","Primary Mathematics Grade 3B, Textbook, Standards ...",unknown,20,7.0,140.0,7,-13,False,20,0.43067655807339306
A30VFXOT93XBFA,Gotham: A History of New York City to 1898,Gotham: A History of New York City to 1898,unknown,1,16.3,326.0,10,9,True,20,1.0
A30VFXOT93XBFA,"The 10 Best of Everything, Second Edition: An Ultimate Guide for Travelers (National Geographic the Ten Best of Everything)","The 10 Best of Everything, Second Edition: An Ulti...",unknown,2,14.55,291.0,0,-2,False,20,1.0
A30VFXOT93XBFA,Reconsider love,Reconsider love,unknown,3,13.75,275.0,8,5,False,20,1.0
A30VFXOT93XBFA,Uses of Intertextuality in Classroom and Educational Research,Uses of Intertextuality in Classroom and Education...,unknown,4,11.8,236.0,15,11,False,20,1.0
A30VFXOT93XBFA,Nine Rubies,Nine Rubies,unknown,5,11.35,227.0,17,12,False,20,1.0
A30VFXOT93XBFA,Alternative Assessments With Gifted and Talented Students: With Gifted and Talented Students (Critical Issues in Equity and Excellence in Gifted Education),Alternative Assessments With Gifted and Talented S...,unknown,6,11.15,223.0,2,-4,False,20,1.0
A30VFXOT93XBFA,Peace From Nervous Suffering,Peace From Nervous Suffering,unknown,7,10.95,219.0,7,0,False,20,1.0
A30VFXOT93XBFA,Mitchells: Five for Victory (Volume 1) (The Mitchells Series),Mitchells: Five for Victory (Volume 1) (The Mitche...,unknown,8,10.6,212.0,13,5,False,20,1.0
A30VFXOT93XBFA,Asia Home: Inspirational Design Ideas,Asia Home: Inspirational Design Ideas,unknown,9,10.4,208.0,19,10,False,20,1.0
A30VFXOT93XBFA,Without Alibi (Meridian: Crossing Aesthetics),Without Alibi (Meridian: Crossing Aesthetics),unknown,10,10.35,207.0,3,-7,False,20,1.0
A30VFXOT93XBFA,Greatheart Silver,Greatheart Silver,unknown,11,10.15,203.0,12,1,False,20,1.0
A30VFXOT93XBFA,"Exam Prep for Abstract Algebra by Herstein, 3rd Ed.","Exam Prep for Abstract Algebra by Herstein, 3rd Ed...",unknown,12,9.85,197.0,9,-3,False,20,1.0
A30VFXOT93XBFA,Engineering Design and Graphics with Autodesk Inventor 2009 (Autodesk Design Institute Press),Engineering Design and Graphics with Autodesk Inve...,unknown,13,9.65,193.0,11,-2,False,20,1.0
A30VFXOT93XBFA,A Bloomin' Bouquet: Letters from Myrtle,A Bloomin' Bouquet: Letters from Myrtle,unknown,14,9.3,186.0,6,-8,False,20,1.0
A30VFXOT93XBFA,CFP Board Financial Planning Competency Handbook,CFP Board Financial Planning Competency Handbook,unknown,15,8.8,176.0,14,-1,False,20,1.0
A30VFXOT93XBFA,"Bleuette Clothing Patterns, 1905-1916","Bleuette Clothing Patterns, 1905-1916",unknown,16,8.75,175.0,5,-11,False,20,1.0
A30VFXOT93XBFA,The Preacher's Wife,The Preacher's Wife,unknown,17,8.65,173.0,1,-16,False,20,1.0
A30VFXOT93XBFA,"The Secret Place: an Earthy Rendition of Main Street America (Orignal Title, the Man Who Looked Like the Prince of Wales",The Secret Place: an Earthy Rendition of Main Stre...,unknown,18,8.45,169.0,16,-2,False,20,1.0
A30VFXOT93XBFA,"Su Primer Ano en el Network Marketing: !Supere Sus Miedos, Alcance el Exito, y Logre Sus Suenos! (Spanish Edition)",Su Primer Ano en el Network Marketing: !Supere Sus...,unknown,19,7.6,152.0,4,-15,False,20,1.0
A30VFXOT93XBFA,Superbia,Superbia,unknown,20,7.6,152.0,18,-2,False,20,1.0
A3FAG6UKCT4DEY,Macbeth: A Novel,Macbeth: A Novel,unknown,1,14.15,283.0,3,2,True,20,1.0
A3FAG6UKCT4DEY,"Mist (Midgard, 1)","Mist (Midgard, 1)",unknown,2,13.8,276.0,11,9,False,20,1.0
A3FAG6UKCT4DEY,Castles in the Sea: All About Icebergs,Castles in the Sea: All About Icebergs,unknown,3,12.1,242.0,7,4,False,20,1.0
A3FAG6UKCT4DEY,"Letters from Elmer Keith: A Half Century of Advice on Guns, Ammo, Handloading, Hunting, and Other Pursuits",Letters from Elmer Keith: A Half Century of Advice...,unknown,4,11.95,239.0,10,6,False,20,1.0
A3FAG6UKCT4DEY,Baseball Travel Map,Baseball Travel Map,unknown,5,11.9,238.0,17,12,False,20,1.0
A3FAG6UKCT4DEY,"How to Train Your Dragon: How to Betray a Dragon's Hero (How to Train Your Dragon, 11)",How to Train Your Dragon: How to Betray a Dragon's...,unknown,6,11.4,228.0,19,13,False,20,1.0
A3FAG6UKCT4DEY,Green Belt KenKen® (Martial Arts Puzzles Series),Green Belt KenKen® (Martial Arts Puzzles Series),unknown,7,11.35,227.0,0,-7,False,20,1.0
A3FAG6UKCT4DEY,Loving the Way Jesus Loves,Loving the Way Jesus Loves,unknown,8,11.25,225.0,9,1,False,20,1.0
A3FAG6UKCT4DEY,"The Lawman's Holiday Wish (Kirkwood Lake, 3)","The Lawman's Holiday Wish (Kirkwood Lake, 3)",unknown,9,11.1,222.0,4,-5,False,20,1.0
A3FAG6UKCT4DEY,Dog Stickers (Dover Little Activity Books Stickers),Dog Stickers (Dover Little Activity Books Stickers...,unknown,10,10.45,209.0,8,-2,False,20,1.0
A3FAG6UKCT4DEY,Organic Parenting: The Prevention of Parent Deficit Disorder,Organic Parenting: The Prevention of Parent Defici...,unknown,11,10.4,208.0,12,1,False,20,1.0
A3FAG6UKCT4DEY,Strange Tales,Strange Tales,unknown,12,10.05,201.0,6,-6,False,20,1.0
A3FAG6UKCT4DEY,Baseball Umpires Encyclopedia,Baseball Umpires Encyclopedia,unknown,13,9.75,195.0,13,0,False,20,1.0
A3FAG6UKCT4DEY,The third man,The third man,unknown,14,9.35,187.0,2,-12,False,20,1.0
A3FAG6UKCT4DEY,Drive the Deal! How to Buy Used Cars,Drive the Deal! How to Buy Used Cars,unknown,15,9.25,185.0,18,3,False,20,1.0
A3FAG6UKCT4DEY,"""It's A Freeway Out There!"" The Parent's Guide to the Film & Commercial Business Is NOW CALLED It's A Freeway Out There! Everyone's Guide to the Film and Commercial Industry","""It's A Freeway Out There!"" The Parent's Guide to ...",unknown,16,8.95,179.0,1,-15,False,20,1.0
A3FAG6UKCT4DEY,The Way of the Odin Brotherhood,The Way of the Odin Brotherhood,unknown,17,8.7,174.0,16,-1,False,20,1.0
A3FAG6UKCT4DEY,The Bicameral Critic,The Bicameral Critic,unknown,18,8.7,174.0,14,-4,False,20,1.0
A3FAG6UKCT4DEY,X Files YA #12 Grotesque,X Files YA #12 Grotesque,unknown,19,8.6,172.0,5,-14,False,20,1.0
A3FAG6UKCT4DEY,The American Treasury of Golden Oldies Songbook,The American Treasury of Golden Oldies Songbook,unknown,20,6.8,136.0,15,-5,False,20,1.0
AJ7P4B6QPP06P,Napkin Folding: 44 Ways to Turn a Square of Linen into a Work of Art,Napkin Folding: 44 Ways to Turn a Square of Linen ...,unknown,1,15.0,300.0,3,2,False,20,0.0
AJ7P4B6QPP06P,"Repairing Rainbows: A True Story of Family, Tragedy, and Choices","Repairing Rainbows: A True Story of Family, Traged...",unknown,2,15.0,300.0,19,17,False,20,0.0
AJ7P4B6QPP06P,"Ceridwen's Handbook of Incense, Oils, and Candles: Being a Guide to the Magickal and Spiritual Uses of Oils, Incense, Candles, and the Like","Ceridwen's Handbook of Incense, Oils, and Candles:...",unknown,3,14.9,298.0,0,-3,False,20,0.0
AJ7P4B6QPP06P,Fat Fast Cookbook: 50 Easy Recipes to Jump Start Your Low Carb Weight Loss (Carbsmart Low-Carb Cookbooks),Fat Fast Cookbook: 50 Easy Recipes to Jump Start Y...,unknown,4,13.25,265.0,6,2,False,20,0.0
AJ7P4B6QPP06P,A Horse's Best Friend: A Kona Story (Wind Dancers),A Horse's Best Friend: A Kona Story (Wind Dancers),unknown,5,12.9,258.0,4,-1,False,20,0.0
AJ7P4B6QPP06P,Oya: In Praise of an African Goddess,Oya: In Praise of an African Goddess,unknown,6,12.75,255.0,7,1,False,20,0.0
AJ7P4B6QPP06P,Be Daring (Acts 13-28): Put Your Faith Where the Action Is (The BE Series Commentary),Be Daring (Acts 13-28): Put Your Faith Where the A...,unknown,7,11.85,237.0,9,2,False,20,0.0
AJ7P4B6QPP06P,Wings over Suez: The Only Authoritative Account of Air Operations During the Sinai and Suez Wars of 1956,Wings over Suez: The Only Authoritative Account of...,unknown,8,11.4,228.0,18,10,False,20,0.0
AJ7P4B6QPP06P,Across the Winds of Time,Across the Winds of Time,unknown,9,11.05,221.0,14,5,True,20,0.0
AJ7P4B6QPP06P,Code Name: Red Apple,Code Name: Red Apple,unknown,10,10.55,211.0,5,-5,False,20,0.0
AJ7P4B6QPP06P,Mexico (World neighbor series),Mexico (World neighbor series),unknown,11,9.45,189.0,13,2,False,20,0.0
AJ7P4B6QPP06P,Bible Guess Who?: A Slide & See Book,Bible Guess Who?: A Slide & See Book,unknown,12,9.45,189.0,2,-10,False,20,0.0
AJ7P4B6QPP06P,The Peace War,The Peace War,unknown,13,9.05,181.0,12,-1,False,20,0.0
AJ7P4B6QPP06P,Other-Worldly: Making Chinese Medicine through Transnational Frames,Other-Worldly: Making Chinese Medicine through Tra...,unknown,14,8.5,170.0,1,-13,False,20,0.0
AJ7P4B6QPP06P,The fifty-year decline and fall of Hollywood,The fifty-year decline and fall of Hollywood,unknown,15,8.35,167.0,8,-7,False,20,0.0
AJ7P4B6QPP06P,French Hand Sewing for Machine,French Hand Sewing for Machine,unknown,16,8.35,167.0,15,-1,False,20,0.0
AJ7P4B6QPP06P,Bib-li-op-e-gis-tic (Pertaining to the art of binding books.—Dibdin) to which is appended a glossary of some terms used in the craft,Bib-li-op-e-gis-tic (Pertaining to the art of bind...,unknown,17,8.3,166.0,16,-1,False,20,0.0
AJ7P4B6QPP06P,Civil War in Texas and the Southwest,Civil War in Texas and the Southwest,unknown,18,7.35,147.0,10,-8,False,20,0.0
AJ7P4B6QPP06P,Computers Simplified,Computers Simplified,unknown,19,7.15,143.0,11,-8,False,20,0.0
AJ7P4B6QPP06P,Neonomicon,Neonomicon,unknown,20,5.4,108.0,17,-3,False,20,0.0
A1FM6JULG5N7XQ,To Saint Patrick,To Saint Patrick,unknown,1,14.7,294.0,4,3,False,20,0.6309297535714575
A1FM6JULG5N7XQ,Addicted to You (Volume 1),Addicted to You (Volume 1),unknown,2,13.3,266.0,7,5,True,20,0.6309297535714575
A1FM6JULG5N7XQ,Route 66 in Arizona (Images of America),Route 66 in Arizona (Images of America),unknown,3,12.95,259.0,9,6,False,20,0.6309297535714575
A1FM6JULG5N7XQ,So You Graduated College: A Financial Guide to Life After Graduation,So You Graduated College: A Financial Guide to Lif...,unknown,4,12.95,259.0,13,9,False,20,0.6309297535714575
A1FM6JULG5N7XQ,Missouri Legends: Famous People from the Show Me State,Missouri Legends: Famous People from the Show Me S...,unknown,5,12.9,258.0,19,14,False,20,0.6309297535714575
A1FM6JULG5N7XQ,The Boy Who Caught the Fish,The Boy Who Caught the Fish,unknown,6,11.95,239.0,6,0,False,20,0.6309297535714575
A1FM6JULG5N7XQ,A Pagan Ritual Prayer Book,A Pagan Ritual Prayer Book,unknown,7,11.9,238.0,0,-7,False,20,0.6309297535714575
A1FM6JULG5N7XQ,1001 Words You Need To Know and Use: An A-Z of Effective Vocabulary,1001 Words You Need To Know and Use: An A-Z of Eff...,unknown,8,10.95,219.0,16,8,False,20,0.6309297535714575
A1FM6JULG5N7XQ,Ten Little Chicks (Board Counting Books),Ten Little Chicks (Board Counting Books),unknown,9,10.7,214.0,17,8,False,20,0.6309297535714575
A1FM6JULG5N7XQ,Sound Recall,Sound Recall,unknown,10,10.15,203.0,2,-8,False,20,0.6309297535714575
A1FM6JULG5N7XQ,The History of Hip Hop (Crabtree Contact Level 2),The History of Hip Hop (Crabtree Contact Level 2),unknown,11,10.05,201.0,5,-6,False,20,0.6309297535714575
A1FM6JULG5N7XQ,el secreto de los andes / The Secret of the Andes (Spanish Edition),el secreto de los andes / The Secret of the Andes ...,unknown,12,9.95,199.0,1,-11,False,20,0.6309297535714575
A1FM6JULG5N7XQ,Eternal Butrint: A UNESCO World Heritage Site in Albania,Eternal Butrint: A UNESCO World Heritage Site in A...,unknown,13,9.85,197.0,15,2,False,20,0.6309297535714575
A1FM6JULG5N7XQ,Republic's P-47 Thunderbolt: From Seversky to Victory,Republic's P-47 Thunderbolt: From Seversky to Vict...,unknown,14,9.4,188.0,8,-6,False,20,0.6309297535714575
A1FM6JULG5N7XQ,Nick Ready-to-Read Boxed Set: Learn to Read with SpongeBob and Friends! (Ready-To-Reads),Nick Ready-to-Read Boxed Set: Learn to Read with S...,unknown,15,8.95,179.0,11,-4,False,20,0.6309297535714575
A1FM6JULG5N7XQ,The Mongol (Casca Ser. 22),The Mongol (Casca Ser. 22),unknown,16,8.95,179.0,12,-4,False,20,0.6309297535714575
A1FM6JULG5N7XQ,Xcode 3 Unleashed,Xcode 3 Unleashed,unknown,17,8.5,170.0,18,1,False,20,0.6309297535714575
A1FM6JULG5N7XQ,I'm Fine with God...It's Christians I Can't Stand: Getting Past the Religious Garbage in the Search for Spiritual Truth (ConversantLife.com),I'm Fine with God...It's Christians I Can't Stand:...,unknown,18,8.0,160.0,14,-4,False,20,0.6309297535714575
A1FM6JULG5N7XQ,A Letter To Lord Castlereagh From Colonel George Hanger (1808),A Letter To Lord Castlereagh From Colonel George H...,unknown,19,7.1,142.0,3,-16,False,20,0.6309297535714575
A1FM6JULG5N7XQ,Hôtel de Bourbon-Condé,Hôtel de Bourbon-Condé,unknown,20,6.8,136.0,10,-10,False,20,0.6309297535714575
A2SR4B8A9AHY97,Setting Your Heart on Fire: Seven Invitations to Liberate Your Life,Setting Your Heart on Fire: Seven Invitations to L...,unknown,1,14.6,292.0,13,12,False,20,0.5
A2SR4B8A9AHY97,Laws of the Bandit Queens: Words to Live by from 35 of Today's Most Revolutionary Women,Laws of the Bandit Queens: Words to Live by from 3...,unknown,2,12.95,259.0,5,3,False,20,0.5
A2SR4B8A9AHY97,The Heart Of A Viking And The Faith Of A Child: Lessons from the Appalachian Trail,The Heart Of A Viking And The Faith Of A Child: Le...,unknown,3,12.6,252.0,17,14,False,20,0.5
A2SR4B8A9AHY97,Endless Knight (The Arcana Chronicles),Endless Knight (The Arcana Chronicles),unknown,4,12.55,251.0,12,8,True,20,0.5
A2SR4B8A9AHY97,Come As You Are: How Your Personality Shapes Your Relationship With God,Come As You Are: How Your Personality Shapes Your ...,unknown,5,12.55,251.0,7,2,False,20,0.5
A2SR4B8A9AHY97,The World of Jesus: Making Sense of the People and Places of Jesus' Day,The World of Jesus: Making Sense of the People and...,unknown,6,12.55,251.0,9,3,False,20,0.5
A2SR4B8A9AHY97,"Understanding Living Trusts: How You Can Avoid Probate, Save Taxes and Enjoy Peace of Mind",Understanding Living Trusts: How You Can Avoid Pro...,unknown,7,12.1,242.0,18,11,False,20,0.5
A2SR4B8A9AHY97,Jade Sky (A Matt Rowley),Jade Sky (A Matt Rowley),unknown,8,11.95,239.0,2,-6,False,20,0.5
A2SR4B8A9AHY97,Michael Jackson,Michael Jackson,unknown,9,11.75,235.0,11,2,False,20,0.5
A2SR4B8A9AHY97,Antiquing Weekends: 52 Excursions across America,Antiquing Weekends: 52 Excursions across America,unknown,10,11.45,229.0,0,-10,False,20,0.5
A2SR4B8A9AHY97,Tales of the Sacred Heart,Tales of the Sacred Heart,unknown,11,11.15,223.0,10,-1,False,20,0.5
A2SR4B8A9AHY97,Balance: The Economics of Great Powers from Ancient Rome to Modern America,Balance: The Economics of Great Powers from Ancien...,unknown,12,11.0,220.0,19,7,False,20,0.5
A2SR4B8A9AHY97,"Fit for Golf : How a Personalized Conditioning Routine Can Help You Improve Your Score, Hit the Ball Further, and E",Fit for Golf : How a Personalized Conditioning Rou...,unknown,13,10.45,209.0,15,2,False,20,0.5
A2SR4B8A9AHY97,The Alfred G. Graebner Memorial High School Handbook of Rules and Regulations: A Novel,The Alfred G. Graebner Memorial High School Handbo...,unknown,14,8.2,164.0,1,-13,False,20,0.5
A2SR4B8A9AHY97,Book Indexing (Cambridge Author's and Publisher's Guides),Book Indexing (Cambridge Author's and Publisher's ...,unknown,15,8.15,163.0,8,-7,False,20,0.5
A2SR4B8A9AHY97,Structured Finance and Collateralized Debt Obligations: New Developments in Cash and Synthetic Securitization,Structured Finance and Collateralized Debt Obligat...,unknown,16,7.9,158.0,14,-2,False,20,0.5
A2SR4B8A9AHY97,Human Landscapes (Persea Series of Poetry in Translation) (English and Turkish Edition),Human Landscapes (Persea Series of Poetry in Trans...,unknown,17,7.5,150.0,4,-13,False,20,0.5
A2SR4B8A9AHY97,The Best 125 Vegetable Dishes,The Best 125 Vegetable Dishes,unknown,18,7.35,147.0,6,-12,False,20,0.5
A2SR4B8A9AHY97,"My love affair with the Navy,","My love affair with the Navy,",unknown,19,7.05,141.0,16,-3,False,20,0.5
A2SR4B8A9AHY97,A Co to Takiego? A pictural dictionary of the Polish language,A Co to Takiego? A pictural dictionary of the Poli...,unknown,20,6.2,124.0,3,-17,False,20,0.5
A2HV4MUC4KKODD,Asylum: Inside the Closed World of State Mental Hospitals (The MIT Press),Asylum: Inside the Closed World of State Mental Ho...,unknown,1,17.9,358.0,11,10,False,20,0.5
A2HV4MUC4KKODD,Indoor Plants,Indoor Plants,unknown,2,14.15,283.0,2,0,False,20,0.5
A2HV4MUC4KKODD,Freeman,Freeman,unknown,3,13.85,277.0,3,0,True,20,0.5
A2HV4MUC4KKODD,Dark Enchantment,Dark Enchantment,unknown,4,11.8,236.0,0,-4,False,20,0.5
A2HV4MUC4KKODD,The Norman Maclean Reader,The Norman Maclean Reader,unknown,5,11.6,232.0,1,-4,False,20,0.5
A2HV4MUC4KKODD,Baking From My Home To Yours,Baking From My Home To Yours,unknown,6,11.45,229.0,19,13,False,20,0.5
A2HV4MUC4KKODD,Random Thoughts Of An Outkast: Poetry And Thoughts On Life,Random Thoughts Of An Outkast: Poetry And Thoughts...,unknown,7,11.2,224.0,14,7,False,20,0.5
A2HV4MUC4KKODD,Teaching Children Tennis the Vic Braden Way,Teaching Children Tennis the Vic Braden Way,unknown,8,10.3,206.0,10,2,False,20,0.5
A2HV4MUC4KKODD,The Healing Code: My Own Story and 5-Step Healing Programme,The Healing Code: My Own Story and 5-Step Healing ...,unknown,9,10.2,204.0,15,6,False,20,0.5
A2HV4MUC4KKODD,La Pianista De Varsovia,La Pianista De Varsovia,unknown,10,9.95,199.0,4,-6,False,20,0.5
A2HV4MUC4KKODD,The Golden Calf Of Aaron,The Golden Calf Of Aaron,unknown,11,9.8,196.0,7,-4,False,20,0.5
A2HV4MUC4KKODD,Yankee Magazine's Now That's Ingenious,Yankee Magazine's Now That's Ingenious,unknown,12,9.45,189.0,8,-4,False,20,0.5
A2HV4MUC4KKODD,Darcy's Pemberley,Darcy's Pemberley,unknown,13,9.4,188.0,12,-1,False,20,0.5
A2HV4MUC4KKODD,"Jane Austen, structure and social vision","Jane Austen, structure and social vision",unknown,14,9.2,184.0,16,2,False,20,0.5
A2HV4MUC4KKODD,Alien Legion Omnibus 2,Alien Legion Omnibus 2,unknown,15,9.1,182.0,9,-6,False,20,0.5
A2HV4MUC4KKODD,Reef Points 1997-1998: The Annual Handbook of the Brigade of Midshipmen,Reef Points 1997-1998: The Annual Handbook of the ...,unknown,16,8.95,179.0,6,-10,False,20,0.5
A2HV4MUC4KKODD,Toy Story 3 (Disney/Pixar Toy Story 3) (Read-Aloud Storybook),Toy Story 3 (Disney/Pixar Toy Story 3) (Read-Aloud...,unknown,17,8.6,172.0,17,0,False,20,0.5
A2HV4MUC4KKODD,"Ai Ore!, Vol. 5 (5)","Ai Ore!, Vol. 5 (5)",unknown,18,8.4,168.0,13,-5,False,20,0.5
A2HV4MUC4KKODD,Fender Mini,Fender Mini,unknown,19,8.2,164.0,5,-14,False,20,0.5
A2HV4MUC4KKODD,Mom's Family Calendar 2014,Mom's Family Calendar 2014,unknown,20,6.5,130.0,18,-2,False,20,0.5
AADWWQ2WFRS15,The Art Forger: A Novel,The Art Forger: A Novel,unknown,1,17.1,342.0,15,14,True,20,1.0
AADWWQ2WFRS15,Solar Electricity Basics: A Green Energy Guide,Solar Electricity Basics: A Green Energy Guide,unknown,2,16.1,322.0,19,17,False,20,1.0
AADWWQ2WFRS15,Engineers at War (U.S. Army in Vietnam series),Engineers at War (U.S. Army in Vietnam series),unknown,3,13.15,263.0,1,-2,False,20,1.0
AADWWQ2WFRS15,Splat the Cat: The Perfect Present for Mom & Dad: A Father's Day Gift Book From Kids,Splat the Cat: The Perfect Present for Mom & Dad: ...,unknown,4,13.05,261.0,6,2,False,20,1.0
AADWWQ2WFRS15,The Sanctity of Dirt: A Mountain Biking Memoir,The Sanctity of Dirt: A Mountain Biking Memoir,unknown,5,12.0,240.0,3,-2,False,20,1.0
AADWWQ2WFRS15,The Road to Comedy: The Films of Bob Hope,The Road to Comedy: The Films of Bob Hope,unknown,6,11.5,230.0,2,-4,False,20,1.0
AADWWQ2WFRS15,Yes Yes Y'all: The Experience Music Project Oral History Of Hip-hop's First Decade,Yes Yes Y'all: The Experience Music Project Oral H...,unknown,7,11.45,229.0,12,5,False,20,1.0
AADWWQ2WFRS15,Picasso: Guitars 1912-1914,Picasso: Guitars 1912-1914,unknown,8,10.8,216.0,18,10,False,20,1.0
AADWWQ2WFRS15,The Dance of Spring,The Dance of Spring,unknown,9,10.5,210.0,5,-4,False,20,1.0
AADWWQ2WFRS15,The Communion of Saints: Living in Fellowship with the People of God,The Communion of Saints: Living in Fellowship with...,unknown,10,10.4,208.0,8,-2,False,20,1.0
AADWWQ2WFRS15,A Winter of Content,A Winter of Content,unknown,11,9.85,197.0,9,-2,False,20,1.0
AADWWQ2WFRS15,"Common Core Assessment Record Book, Grade 4","Common Core Assessment Record Book, Grade 4",unknown,12,9.85,197.0,10,-2,False,20,1.0
AADWWQ2WFRS15,Free2play: Making Money from Games You Give Away,Free2play: Making Money from Games You Give Away,unknown,13,9.75,195.0,16,3,False,20,1.0
AADWWQ2WFRS15,Sullivan's Reef,Sullivan's Reef,unknown,14,9.65,193.0,13,-1,False,20,1.0
AADWWQ2WFRS15,Petite Pocket Posh Sudoku 1 & 2,Petite Pocket Posh Sudoku 1 & 2,unknown,15,9.0,180.0,17,2,False,20,1.0
AADWWQ2WFRS15,The MAD Archives Vol. 4 (Archive Editions),The MAD Archives Vol. 4 (Archive Editions),unknown,16,7.95,159.0,4,-12,False,20,1.0
